#metric_id,frequency_type,subject,measure,gdf_id,graph_id,discovery_ts
03000200951E00000000000009000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E00000000000009000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E00000000000009000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain2,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E0000000000000A0000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E0000000000000A0000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E0000000000000A0000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E0000000000000A0000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E0000000000000A0000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E0000000000000A0000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E0000000000000A0000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E0000000000000A0000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E0000000000000A0000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E0000000000000A0000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E0000000000000A000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E0000000000000A000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E0000000000000A000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain3,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E0000000000000B0000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E0000000000000B0000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E0000000000000B0000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E0000000000000B0000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E0000000000000B0000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E0000000000000B0000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E0000000000000B0000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E0000000000000B0000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E0000000000000B0000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E0000000000000B0000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E0000000000000B000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E0000000000000B000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E0000000000000B000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain4,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E0000000000000C0000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E0000000000000C0000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E0000000000000C0000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E0000000000000C0000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E0000000000000C0000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E0000000000000C0000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E0000000000000C0000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E0000000000000C0000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E0000000000000C0000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E0000000000000C0000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E0000000000000C000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E0000000000000C000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E0000000000000C000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain5,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E0000000000000D0000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E0000000000000D0000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E0000000000000D0000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E0000000000000D0000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E0000000000000D0000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E0000000000000D0000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E0000000000000D0000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E0000000000000D0000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E0000000000000D0000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E0000000000000D0000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E0000000000000D000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E0000000000000D000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E0000000000000D000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain6,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
03000200951E0000000000000E0000001300020000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:Established,10976,1,1617690412
03000200951E0000000000000E0000001300020001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynSent,10976,2,1617690412
03000200951E0000000000000E0000001300020002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:SynRcvd,10976,3,1617690412
03000200951E0000000000000E0000001300020003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait1,10976,4,1617690412
03000200951E0000000000000E0000001300020004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:FinWait2,10976,5,1617690412
03000200951E0000000000000E0000001300020005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:TimeWait,10976,6,1617690412
03000200951E0000000000000E0000001300020006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closed,10976,7,1617690412
03000200951E0000000000000E0000001300020007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:CloseWait,10976,8,1617690412
03000200951E0000000000000E0000001300020008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:LastAck,10976,9,1617690412
03000200951E0000000000000E0000001300020009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:Listen,10976,10,1617690412
03000200951E0000000000000E000000130002000A000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:Closing,10976,11,1617690412
03000200951E0000000000000E000000130002000B000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:Send Queue Size (Bytes),10976,12,1617690412
03000200951E0000000000000E000000130002000C000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-7-0-0>Instance:Cavmain7,MGType:Network Metrics>MGroup:TCP States V3>Metric:Receive Queue Size (Bytes),10976,13,1617690412
030002000200000000000000090000000C00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0,MGType:Network Metrics>MGroup:TCP Stats (Linux)>Metric:Cumulative Active opens,10052,1,1617690412
030002000200000000000000090000000C00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0,MGType:Network Metrics>MGroup:TCP Stats (Linux)>Metric:Cumulative Passive opens,10052,2,1617690412
030002000200000000000000090000000C00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0,MGType:Network Metrics>MGroup:TCP Stats (Linux)>Metric:Cumulative Failed attempt,10052,3,1617690412
030002000200000000000000090000000C00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-4-0-0,MGType:Network Metrics>MGroup:TCP Stats (Linux)>Metric:Cumulative Reset recieved,10052,4,1617690412
